CURSO,TURNO,CAMPUS,ANO,SEM,QUANTIDADE,CATEGORIA_TURNO,ANO_STR,DATA,SIGLA_CURSO
13LFR-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,3,OUTRO,Ano-2019,2019-01-01,13LFR
13LFR-LETRAS,INTEGRAL,JUIZ DE FORA,2019,2,3,OUTRO,Ano-2019,2019-07-01,13LFR
13LFR-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,1,OUTRO,Ano-2020,2020-01-01,13LFR
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,1999,2,3,OUTRO,Ano-1999,1999-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2004,1,2,OUTRO,Ano-2004,2004-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2005,1,2,OUTRO,Ano-2005,2005-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2005,2,1,OUTRO,Ano-2005,2005-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2006,2,2,OUTRO,Ano-2006,2006-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2007,1,2,OUTRO,Ano-2007,2007-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2007,2,1,OUTRO,Ano-2007,2007-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2008,1,3,OUTRO,Ano-2008,2008-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2008,2,6,OUTRO,Ano-2008,2008-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2009,1,5,OUTRO,Ano-2009,2009-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2009,2,3,OUTRO,Ano-2009,2009-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2010,1,5,OUTRO,Ano-2010,2010-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2011,1,3,OUTRO,Ano-2011,2011-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2011,2,1,OUTRO,Ano-2011,2011-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2012,1,4,OUTRO,Ano-2012,2012-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2013,1,5,OUTRO,Ano-2013,2013-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2015,1,14,OUTRO,Ano-2015,2015-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2015,2,8,OUTRO,Ano-2015,2015-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,30,OUTRO,Ano-2016,2016-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2016,2,13,OUTRO,Ano-2016,2016-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2017,1,14,OUTRO,Ano-2017,2017-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2017,2,21,OUTRO,Ano-2017,2017-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,16,OUTRO,Ano-2018,2018-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2018,2,5,OUTRO,Ano-2018,2018-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,14,OUTRO,Ano-2019,2019-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2019,2,1,OUTRO,Ano-2019,2019-07-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,15,OUTRO,Ano-2020,2020-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2021,1,10,OUTRO,Ano-2021,2021-01-01,13LIN
13LIN-LETRAS,INTEGRAL,JUIZ DE FORA,2022,2,9,OUTRO,Ano-2022,2022-07-01,13LIN
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2006,1,1,OUTRO,Ano-2006,2006-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2007,1,3,OUTRO,Ano-2007,2007-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2007,2,1,OUTRO,Ano-2007,2007-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2008,1,1,OUTRO,Ano-2008,2008-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2008,2,1,OUTRO,Ano-2008,2008-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2009,2,1,OUTRO,Ano-2009,2009-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2010,1,1,OUTRO,Ano-2010,2010-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2011,2,1,OUTRO,Ano-2011,2011-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2012,2,1,OUTRO,Ano-2012,2012-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2013,1,1,OUTRO,Ano-2013,2013-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2015,1,1,OUTRO,Ano-2015,2015-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,2,OUTRO,Ano-2016,2016-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2017,1,3,OUTRO,Ano-2017,2017-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2017,2,3,OUTRO,Ano-2017,2017-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,5,OUTRO,Ano-2018,2018-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2018,2,3,OUTRO,Ano-2018,2018-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,4,OUTRO,Ano-2020,2020-01-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2020,2,1,OUTRO,Ano-2020,2020-07-01,13LIT
13LIT-LETRAS,INTEGRAL,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,13LIT
13LLT-LETRAS,INTEGRAL,JUIZ DE FORA,2016,2,1,OUTRO,Ano-2016,2016-07-01,13LLT
13LLT-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,1,OUTRO,Ano-2018,2018-01-01,13LLT
13LLT-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,2,OUTRO,Ano-2019,2019-01-01,13LLT
13LLT-LETRAS,INTEGRAL,JUIZ DE FORA,2020,2,2,OUTRO,Ano-2020,2020-07-01,13LLT
13LLT-LETRAS,INTEGRAL,JUIZ DE FORA,2021,1,1,OUTRO,Ano-2021,2021-01-01,13LLT
13LPO/CL-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,9,OUTRO,Ano-2020,2020-01-01,13LPO/CL
13LPO/CL-LETRAS,INTEGRAL,JUIZ DE FORA,2021,1,2,OUTRO,Ano-2021,2021-01-01,13LPO/CL
13LPO/CL-LETRAS,INTEGRAL,JUIZ DE FORA,2022,2,1,OUTRO,Ano-2022,2022-07-01,13LPO/CL
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2015,1,3,OUTRO,Ano-2015,2015-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,1,OUTRO,Ano-2016,2016-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2017,1,5,OUTRO,Ano-2017,2017-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2017,2,1,OUTRO,Ano-2017,2017-07-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,2,OUTRO,Ano-2018,2018-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2018,2,1,OUTRO,Ano-2018,2018-07-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,3,OUTRO,Ano-2019,2019-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,6,OUTRO,Ano-2020,2020-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2021,1,2,OUTRO,Ano-2021,2021-01-01,13LPO/FR
13LPO/FR-LETRAS,INTEGRAL,JUIZ DE FORA,2022,1,2,OUTRO,Ano-2022,2022-01-01,13LPO/FR
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,1,OUTRO,Ano-2016,2016-01-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2017,2,1,OUTRO,Ano-2017,2017-07-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,2,OUTRO,Ano-2018,2018-01-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,1,OUTRO,Ano-2019,2019-01-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,2,OUTRO,Ano-2020,2020-01-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2021,1,5,OUTRO,Ano-2021,2021-01-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2021,2,1,OUTRO,Ano-2021,2021-07-01,13LPO/IT
13LPO/IT-LETRAS,INTEGRAL,JUIZ DE FORA,2022,1,1,OUTRO,Ano-2022,2022-01-01,13LPO/IT
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,1997,2,1,OUTRO,Ano-1997,1997-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2001,1,1,OUTRO,Ano-2001,2001-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2003,1,1,OUTRO,Ano-2003,2003-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2006,2,1,OUTRO,Ano-2006,2006-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2007,2,1,OUTRO,Ano-2007,2007-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2008,1,3,OUTRO,Ano-2008,2008-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2008,2,2,OUTRO,Ano-2008,2008-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2009,1,6,OUTRO,Ano-2009,2009-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2010,1,9,OUTRO,Ano-2010,2010-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2010,2,3,OUTRO,Ano-2010,2010-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2011,1,18,OUTRO,Ano-2011,2011-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2012,1,24,OUTRO,Ano-2012,2012-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2013,1,11,OUTRO,Ano-2013,2013-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2013,2,1,OUTRO,Ano-2013,2013-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2014,1,22,OUTRO,Ano-2014,2014-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2014,2,1,OUTRO,Ano-2014,2014-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2015,1,25,OUTRO,Ano-2015,2015-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2015,2,5,OUTRO,Ano-2015,2015-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,14,OUTRO,Ano-2016,2016-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2016,2,2,OUTRO,Ano-2016,2016-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2017,1,20,OUTRO,Ano-2017,2017-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,19,OUTRO,Ano-2018,2018-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2018,2,3,OUTRO,Ano-2018,2018-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,19,OUTRO,Ano-2019,2019-01-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2019,2,2,OUTRO,Ano-2019,2019-07-01,13LPO
13LPO-LETRAS,INTEGRAL,JUIZ DE FORA,2020,1,1,OUTRO,Ano-2020,2020-01-01,13LPO
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2015,1,2,OUTRO,Ano-2015,2015-01-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2016,1,2,OUTRO,Ano-2016,2016-01-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2016,2,2,OUTRO,Ano-2016,2016-07-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2017,1,1,OUTRO,Ano-2017,2017-01-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2017,2,3,OUTRO,Ano-2017,2017-07-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2018,1,2,OUTRO,Ano-2018,2018-01-01,13LPO/LT
13LPO/LT-LETRAS,INTEGRAL,JUIZ DE FORA,2019,1,3,OUTRO,Ano-2019,2019-01-01,13LPO/LT
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1984,2,1,OUTRO,Ano-1984,1984-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1985,1,1,OUTRO,Ano-1985,1985-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1985,2,1,OUTRO,Ano-1985,1985-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1986,1,1,OUTRO,Ano-1986,1986-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1987,1,2,OUTRO,Ano-1987,1987-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1988,1,255,OUTRO,Ano-1988,1988-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1990,1,3,OUTRO,Ano-1990,1990-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1991,2,2,OUTRO,Ano-1991,1991-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1992,1,2,OUTRO,Ano-1992,1992-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1993,1,2,OUTRO,Ano-1993,1993-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1994,1,1,OUTRO,Ano-1994,1994-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1994,2,1,OUTRO,Ano-1994,1994-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1995,1,2,OUTRO,Ano-1995,1995-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1996,1,2,OUTRO,Ano-1996,1996-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1996,2,2,OUTRO,Ano-1996,1996-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1997,1,9,OUTRO,Ano-1997,1997-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1998,1,13,OUTRO,Ano-1998,1998-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1998,2,1,OUTRO,Ano-1998,1998-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,1999,1,15,OUTRO,Ano-1999,1999-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2000,1,45,OUTRO,Ano-2000,2000-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2001,1,14,OUTRO,Ano-2001,2001-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2002,1,19,OUTRO,Ano-2002,2002-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2003,1,21,OUTRO,Ano-2003,2003-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2003,2,1,OUTRO,Ano-2003,2003-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2004,1,36,OUTRO,Ano-2004,2004-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2004,2,3,OUTRO,Ano-2004,2004-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2005,1,31,OUTRO,Ano-2005,2005-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2006,1,36,OUTRO,Ano-2006,2006-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2007,1,28,OUTRO,Ano-2007,2007-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2008,1,31,OUTRO,Ano-2008,2008-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2008,2,1,OUTRO,Ano-2008,2008-07-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,14A
14A-MATEMÁTICA,INTEGRAL,JUIZ DE FORA,2011,1,1,OUTRO,Ano-2011,2011-01-01,14A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1979,2,1,OUTRO,Ano-1979,1979-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1982,1,1,OUTRO,Ano-1982,1982-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1983,1,1,OUTRO,Ano-1983,1983-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1984,1,1,OUTRO,Ano-1984,1984-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1984,2,5,OUTRO,Ano-1984,1984-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1985,1,2,OUTRO,Ano-1985,1985-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1985,2,1,OUTRO,Ano-1985,1985-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1986,1,7,OUTRO,Ano-1986,1986-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1986,2,2,OUTRO,Ano-1986,1986-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1987,1,9,OUTRO,Ano-1987,1987-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1987,2,11,OUTRO,Ano-1987,1987-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1988,1,2291,OUTRO,Ano-1988,1988-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1988,2,2,OUTRO,Ano-1988,1988-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1989,1,5,OUTRO,Ano-1989,1989-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1989,2,7,OUTRO,Ano-1989,1989-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1990,1,7,OUTRO,Ano-1990,1990-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1990,2,4,OUTRO,Ano-1990,1990-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1991,1,11,OUTRO,Ano-1991,1991-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1991,2,5,OUTRO,Ano-1991,1991-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1992,1,4,OUTRO,Ano-1992,1992-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1992,2,5,OUTRO,Ano-1992,1992-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1993,1,4,OUTRO,Ano-1993,1993-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1993,2,6,OUTRO,Ano-1993,1993-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1994,1,7,OUTRO,Ano-1994,1994-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1994,2,6,OUTRO,Ano-1994,1994-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1995,1,8,OUTRO,Ano-1995,1995-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1995,2,13,OUTRO,Ano-1995,1995-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1996,1,24,OUTRO,Ano-1996,1996-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1996,2,80,OUTRO,Ano-1996,1996-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1997,1,79,OUTRO,Ano-1997,1997-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1997,2,78,OUTRO,Ano-1997,1997-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1998,1,76,OUTRO,Ano-1998,1998-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1998,2,19,OUTRO,Ano-1998,1998-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1999,1,17,OUTRO,Ano-1999,1999-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,1999,2,15,OUTRO,Ano-1999,1999-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2000,1,78,OUTRO,Ano-2000,2000-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2000,2,80,OUTRO,Ano-2000,2000-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2001,1,164,OUTRO,Ano-2001,2001-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2001,2,73,OUTRO,Ano-2001,2001-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2002,1,51,OUTRO,Ano-2002,2002-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2002,2,50,OUTRO,Ano-2002,2002-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2003,1,86,OUTRO,Ano-2003,2003-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2003,2,80,OUTRO,Ano-2003,2003-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2004,1,170,OUTRO,Ano-2004,2004-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2004,2,142,OUTRO,Ano-2004,2004-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2005,1,143,OUTRO,Ano-2005,2005-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2005,2,84,OUTRO,Ano-2005,2005-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2006,1,88,OUTRO,Ano-2006,2006-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2006,2,93,OUTRO,Ano-2006,2006-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2007,1,80,OUTRO,Ano-2007,2007-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2007,2,89,OUTRO,Ano-2007,2007-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2008,1,82,OUTRO,Ano-2008,2008-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2008,2,82,OUTRO,Ano-2008,2008-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2009,1,80,OUTRO,Ano-2009,2009-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2009,2,80,OUTRO,Ano-2009,2009-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2010,1,80,OUTRO,Ano-2010,2010-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2010,2,82,OUTRO,Ano-2010,2010-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2011,1,80,OUTRO,Ano-2011,2011-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2011,2,82,OUTRO,Ano-2011,2011-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2012,1,91,OUTRO,Ano-2012,2012-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2012,2,106,OUTRO,Ano-2012,2012-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2013,1,124,OUTRO,Ano-2013,2013-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2013,2,117,OUTRO,Ano-2013,2013-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2014,1,131,OUTRO,Ano-2014,2014-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2014,2,104,OUTRO,Ano-2014,2014-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2015,1,91,OUTRO,Ano-2015,2015-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2015,2,104,OUTRO,Ano-2015,2015-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2016,1,93,OUTRO,Ano-2016,2016-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2016,2,91,OUTRO,Ano-2016,2016-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2017,1,104,OUTRO,Ano-2017,2017-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2017,2,86,OUTRO,Ano-2017,2017-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2018,1,94,OUTRO,Ano-2018,2018-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2018,2,90,OUTRO,Ano-2018,2018-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2019,1,91,OUTRO,Ano-2019,2019-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2019,2,88,OUTRO,Ano-2019,2019-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2020,1,94,OUTRO,Ano-2020,2020-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2020,2,86,OUTRO,Ano-2020,2020-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2021,1,88,OUTRO,Ano-2021,2021-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2021,2,91,OUTRO,Ano-2021,2021-07-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2022,1,91,OUTRO,Ano-2022,2022-01-01,15A
15A-MEDICINA,INTEGRAL,JUIZ DE FORA,2022,2,85,OUTRO,Ano-2022,2022-07-01,15A
